,lipid,fc,p,PND1,PND2
353,PC(18:1_20:2)+AcO,1.0020179344429874,0.9248081638404979,30,60
354,PC(18:1_20:3)+AcO,0.9906817345132951,0.5590294198685606,30,60
355,PC(18:1_20:4)+AcO,1.048819766174655,0.2707865282946075,30,60
356,PC(18:2_16:1)+AcO,1.1333059874170035,0.0014705039383196053,30,60
357,PC(18:2_20:4)+AcO,1.062492880948603,0.034185167015796616,30,60
358,LPE(14:0)-H,0.9472050503532004,0.0026266811288211075,30,60
359,LPE(16:1)-H,0.9845502836509309,0.3183021138826786,30,60
360,LPE(18:0)-H,0.9735156949283527,0.06088916994112488,30,60
361,LPE(18:2)-H,0.971577173585335,0.12442702633696628,30,60
362,LPE(18:3)-H,0.9841029718771647,0.036648638666479764,30,60
363,LPE(20:0)-H,0.9575186807959055,0.026371905784570444,30,60
364,LPE(20:1)-H,1.0101985297798821,0.6447773980946048,30,60
365,LPE(20:2)-H,0.9514889555864743,0.02425424942556902,30,60
366,LPE(20:3)-H,0.951607509378941,0.03521415218641825,30,60
367,LPE(20:4)-H,0.9669051425761681,0.18521151897223218,30,60
368,LPE(20:5)-H,0.9782828615494612,0.17803899622307653,30,60
369,LPE(22:4)-H,0.9840293271092502,0.5496258172580651,30,60
370,LPE(22:5)-H,0.9539426432758435,0.04049344735262143,30,60
371,LPE(22:6)-H,0.9694065739733645,0.2031208697938499,30,60
372,PE(14:0_14:0)-H,1.0788376400686714,,30,60
373,PE(14:0_18:1)-H,0.9916412117992549,0.5959088701811225,30,60
374,PE(14:0_18:2)-H,1.0437749394979954,0.14621902896375652,30,60
375,PE(14:0_20:4)-H,1.0138933220412116,0.30878124554258307,30,60
376,PE(14:0_22:4)-H,1.0337973591520253,0.10225910972099866,30,60
377,PE(14:0_22:5)-H,1.030806180863814,0.38014882456197907,30,60
378,PE(14:0_22:6)-H,1.000145853597734,0.9919267478774885,30,60
379,PE(16:0_16:1)-H,1.0001622363868432,0.9937056518487793,30,60
380,PE(16:0_18:1)-H,1.023224593370585,0.5751402660827112,30,60
381,PE(16:0_18:2)-H,1.0048341374874201,0.8019940167095028,30,60
382,PE(16:0_18:3)-H,0.9741091485894539,0.14544156011701045,30,60
383,PE(16:0_20:1)-H,1.0009960255516737,0.9570997261482135,30,60
384,PE(16:0_20:2)-H,0.9642646986686685,0.029636215481505215,30,60
385,PE(16:0_20:3)-H,1.0114640007562736,0.5517997172761799,30,60
386,PE(16:0_20:5)-H,0.981352798188642,0.40494614433303355,30,60
387,PE(16:0_22:4)-H,1.0686752212805444,0.011757830185630598,30,60
388,PE(16:0_22:5)-H,1.0059743823557579,0.7700270689873918,30,60
389,PE(18:0_18:0)-H,1.051569092640843,0.032567587005300484,30,60
390,PE(18:0_18:2)-H,1.0159455213575013,0.6152592634572773,30,60
391,PE(18:0_18:3)-H,1.0224190948859448,0.17336107753850116,30,60
392,PE(18:0_20:1)-H,1.0333458477219666,0.14965952239331123,30,60
393,PE(18:0_20:3)-H,1.0105145455999773,0.7372029548375906,30,60
394,PE(18:0_20:4)-H,1.5479706715356285,0.21459421601247305,30,60
395,PE(18:0_20:5)-H,1.0519782793964523,0.01792385108560593,30,60
396,PE(18:0_22:4)-H,1.0289370294692175,0.4674745929207291,30,60
397,PE(18:0_22:5)-H,1.0239897465071857,0.38697321020573894,30,60
398,PE(18:0_22:6)-H,1.1442076850718341,0.0808946466524958,30,60
399,PE(18:1_16:1)-H,0.9892892430891755,0.6661642786033166,30,60
400,PE(18:1_18:2)-H,1.0224030318325186,0.4665131699692745,30,60
401,PE(18:1_18:3)-H,1.0005843469558295,0.9711107674576733,30,60
402,PE(18:1_20:1)-H,0.9765962040808269,0.3434966580407268,30,60
403,PE(18:1_20:2)-H,0.9979963165262115,0.9448934776329039,30,60
404,PE(18:1_20:3)-H,1.0083021419310971,0.7581177166636144,30,60
405,PE(18:1_20:5)-H,1.0092791152289136,0.6389497595796625,30,60
406,PE(18:1_22:4)-H,1.044844546186883,0.11896612987209895,30,60
407,PE(18:1_22:6)-H,1.035340282932558,0.39256991409068787,30,60
408,PE(18:2_20:4)-H,1.0290981350012336,0.2980743231981289,30,60
409,PE(18:2_20:5)-H,1.0026227388026852,0.8803374235583403,30,60
410,PE(O-16:0_16:0)-H,1.0263754788901323,0.2305132868460906,30,60
411,PE(O-16:0_18:0)-H,1.0338037505789253,0.5240062661478626,30,60
412,PE(O-16:0_18:2)-H,0.9721185289276452,0.34979805489415106,30,60
413,PE(O-16:0_20:1)-H,1.0444552604417827,0.02519352165288615,30,60
414,PE(O-16:0_20:4)-H,1.0375535653731467,0.0889597408931026,30,60
415,PE(O-16:0_22:4)-H,1.081492161714294,0.002153855323675219,30,60
416,PE(O-18:0_16:0)-H,1.0179514522986033,0.39325171841747786,30,60
417,PE(O-18:0_20:4)-H,0.9904488042073714,0.6387140841710222,30,60
418,PE(O-18:0_20:5)-H,1.0324248480546605,0.03231450038881511,30,60
419,PE(O-18:0_22:4)-H,1.0426571418858426,0.03080393851511307,30,60
420,PE(P-14:0_18:0)-H,1.0208108830821618,0.489291439747506,30,60
421,PE(P-16:0_16:1)-H,1.0289684094039546,0.1805769954059281,30,60
422,PE(P-16:0_18:1)-H,1.2664010480313845,0.007465368062075009,30,60
423,PE(P-16:0_18:2)-H,1.0154978883267114,0.6239527092972287,30,60
424,PE(P-16:0_18:3)-H,0.9980229307175644,0.9180042989316903,30,60
425,PE(P-16:0_20:1)-H,1.1220756921364552,0.01019054145399167,30,60
426,PE(P-16:0_20:2)-H,0.9869394811631569,0.5272340570103747,30,60
427,PE(P-16:0_20:3)-H,0.960632584440806,0.10994284461272823,30,60
428,PE(P-16:0_20:4)-H,1.0697554261437834,0.2962101046835626,30,60
429,PE(P-16:0_22:4)-H,1.0732858181408873,0.1185953156787147,30,60
430,PE(P-16:0_22:5)-H,0.9991701298473279,0.9679076245623056,30,60
431,PE(P-18:0_16:0)-H,0.9954988245436623,0.8592740598663775,30,60
432,PE(P-18:0_16:1)-H,1.0234596267090275,0.23681277072515888,30,60
433,PE(P-18:0_18:1)-H,1.1104140863632195,0.01780185513887462,30,60
434,PE(P-18:0_18:2)-H,1.0067076580678314,0.7643880576310851,30,60
435,PE(P-18:0_20:1)-H,1.1091690634334124,0.003687608640428943,30,60
436,PE(P-18:0_20:4)-H,1.1768200210607112,0.0037336757454064277,30,60
437,PE(P-18:0_20:5)-H,1.0516369454053043,0.006350475208214364,30,60
438,PE(P-18:0_22:4)-H,1.158478736751269,0.0002765915980099182,30,60
439,PE(P-18:1_16:0)-H,0.9854812956962561,0.6259800565100291,30,60
440,PE(P-18:1_16:1)-H,1.0513758552653636,0.0535152019330318,30,60
441,PE(P-18:1_18:0)-H,1.0756831012136314,0.020080051270112243,30,60
442,PE(P-18:1_18:1)-H,1.4198002464100234,0.0030393142266513656,30,60
443,PE(P-18:1_18:2)-H,1.0323745167069316,0.141456784119894,30,60
444,PE(P-18:1_20:1)-H,1.1636441660802812,0.0001255259844539285,30,60
445,PE(P-18:1_20:2)-H,1.0502091296257565,0.02680679404212705,30,60
446,PE(P-18:1_20:3)-H,1.0627330150166199,0.05153696002737318,30,60
447,PE(P-18:1_22:4)-H,1.2980103672856111,0.00018069093993151774,30,60
448,PE(P-18:2_18:2)-H,1.0056828291472355,0.7617875612346443,30,60
449,PE(P-18:2_20:4)-H,1.0005406591309263,0.9800589092282519,30,60
450,PE(P-18:2_22:6)-H,0.984441376768111,0.4638522020630379,30,60
451,PG(14:0_14:0)-H,1.0006902072034993,0.9319753458715805,30,60
452,PG(14:1_14:1)-H,0.9961642974392411,0.7292977696691101,30,60
453,PG(14:0_18:2)-H,0.9810572104855318,0.017384783479161368,30,60
454,PG(14:0_18:3)-H,1.020839059291387,0.30477498536508574,30,60
455,PG(14:0_20:1)-H,0.9972038007247379,0.8027392979705902,30,60
456,PG(14:0_20:2)-H,0.9906810981812366,0.20500203779676188,30,60
457,PG(14:0_20:3)-H,0.9872183643862542,0.1193721176295703,30,60
458,PG(14:0_20:4)-H,0.9895499358840373,0.11578712084481277,30,60
459,PG(14:0_22:4)-H,1.0044055826437746,0.6688921996921605,30,60
460,PG(14:0_22:5)-H,0.9871711939227166,0.28058993586417125,30,60
461,PG(14:0_22:6)-H,0.9901459658626475,0.17686551061709194,30,60
462,PG(16:0_14:0)-H,0.9841981313489937,0.12130414021580858,30,60
463,PG(16:0_16:0)-H,0.9994367828884524,0.9677840754091279,30,60
464,PG(16:0_16:1)-H,0.9955525352609953,0.6081981969347394,30,60
465,PG(16:0_18:0)-H,1.0068407734361,0.44246241695904664,30,60
466,PG(16:0_18:1)-H,1.0144519532181493,0.3506172969888365,30,60
467,PG(16:0_18:3)-H,0.993134149979937,0.32914366163606756,30,60
468,PG(16:0_20:1)-H,0.9941589481243344,0.5274008923145141,30,60
469,PG(16:0_20:2)-H,0.9878168538422484,0.2615682414017343,30,60
470,PG(16:0_20:3)-H,1.0113393983466201,0.25791814089028037,30,60
471,PG(16:0_20:4)-H,1.0400738195381576,0.018103349900782127,30,60
472,PG(16:0_20:5)-H,0.9993288549146117,0.9279657657361022,30,60
473,PG(16:0_22:4)-H,1.021838498461874,0.016666867311731066,30,60
474,PG(16:0_22:5)-H,1.008305397441952,0.33986886839393127,30,60
475,PG(16:0_22:6)-H,1.0232308678596942,0.029098555474828813,30,60
476,PG(18:0_14:0)-H,0.9811640478067184,0.02338504941702951,30,60
477,PG(18:0_16:1)-H,0.9875688632897127,0.22354663569954245,30,60
478,PG(18:0_18:0)-H,0.9876837678482109,0.08952516679229183,30,60
479,PG(18:0_18:1)-H,1.0031862497443453,0.7760447396492138,30,60
480,PG(18:0_18:2)-H,0.9942823944282493,0.5493692724966482,30,60
481,PG(18:0_18:3)-H,1.0099982227312154,0.09840031174557651,30,60
482,PG(18:0_20:0)-H,1.0253640755665174,0.006416924215127339,30,60
483,PG(18:0_20:1)-H,0.9836736023869014,0.05770369811443032,30,60
484,PG(18:0_20:2)-H,0.9768019036830986,0.002890003256727401,30,60
485,PG(18:0_20:3)-H,1.0098057246134777,0.38017629743470616,30,60
486,PG(18:0_20:4)-H,1.0395604035165644,0.04345893000326671,30,60
487,PG(18:0_20:5)-H,1.0103768917332316,0.2636978269672777,30,60
488,PG(18:0_22:4)-H,1.0238349555492952,0.02214544077289351,30,60
489,PG(18:0_22:5)-H,1.005454175508193,0.6499546907857332,30,60
490,PG(18:0_22:6)-H,1.0320615417781325,0.00607626296426119,30,60
491,PG(18:1_16:1)-H,1.0070605438261389,0.44794415883875993,30,60
492,PG(18:1_18:1)-H,1.016368243779469,0.20254026760636318,30,60
493,PG(18:1_18:3)-H,0.9982929730355824,0.8057805177381092,30,60
494,PG(18:1_20:1)-H,1.0061479553337707,0.388439736229671,30,60
495,PG(18:1_20:3)-H,1.0107497137096975,0.25426276998738884,30,60
496,PG(18:1_20:5)-H,0.9999618802036233,0.9963997409391419,30,60
497,PG(18:1_22:4)-H,1.0305390487724453,0.005723615117314928,30,60
498,PG(18:1_22:5)-H,1.0117831714024643,0.5312788735888826,30,60
499,PG(18:1_22:6)-H,1.0423004589525213,0.0016015699802357398,30,60
500,PG(18:2_16:1)-H,0.9873853254762236,0.10917017572855969,30,60
501,PG(18:2_18:2)-H,0.9831625637510043,0.08854519625451392,30,60
502,PG(18:2_18:3)-H,0.9867432864750748,0.18675056474738594,30,60
503,PG(18:2_20:1)-H,1.0259699264892286,0.0016853714912674206,30,60
504,PG(18:2_20:2)-H,0.9647667442305213,2.0917444625005636e-05,30,60
505,PG(18:2_20:3)-H,0.993249814751463,0.43082753527269335,30,60
506,PG(18:2_20:4)-H,1.006621155424328,0.6157303850649808,30,60
507,PG(18:2_20:5)-H,0.9855468346093765,0.17030873639578722,30,60
508,PG(18:2_22:4)-H,0.9970272853408485,0.770573218843639,30,60
509,PG(18:2_22:5)-H,1.0066659584459063,0.4323691812843127,30,60
510,PG(18:2_22:6)-H,1.006689193077289,0.6242682660057216,30,60
511,PG(20:0_16:1)-H,0.9944149786983107,0.6005877414293317,30,60
512,PG(20:0_18:1)-H,1.0054238191260916,0.5543757082154659,30,60
513,PG(20:0_18:2)-H,0.9720511583136126,0.03700567400104303,30,60
514,PG(20:0_20:4)-H,1.005197625202432,0.7630030455272587,30,60
515,CE(20:0)+H,1.0219270492747856,0.6535649387909419,30,60
516,CE(22:5)+H,0.9571322738154326,0.4443710181323638,30,60
517,CE(18:2)+H,0.9715829646966552,0.6650683048314208,30,60
518,CE(18:3)+H,1.0222429046970012,0.7976251893875123,30,60
519,TAG(44:1_FA16:0)+NH4,1.0330108850257487,0.5598536352805007,30,60
520,TAG(44:2_FA16:0)+NH4,1.0088482666164604,0.9089413582788028,30,60
521,TAG(46:2_FA14:0)+NH4,1.022494420358348,0.6751578464218867,30,60
522,TAG(47:1_FA14:0)+NH4,1.089206937437845,0.10456127465636587,30,60
523,TAG(47:2_FA18:1)+NH4,0.9523669792599013,0.3680377206464047,30,60
524,TAG(48:2_FA18:1)+NH4,0.9354827326529793,0.2002288071756198,30,60
525,TAG(48:3_FA16:0)+NH4,1.1310122422421258,0.19416092223925377,30,60
526,TAG(50:3_FA14:0)+NH4,1.1192186923576017,0.3105538151859484,30,60
527,TAG(50:4_FA14:0)+NH4,1.0936880314803963,0.2799204518114752,30,60
528,TAG(51:3_FA16:1)+NH4,1.0379966694266705,0.6287600040589357,30,60
529,TAG(52:5_FA18:1)+NH4,1.1016640016377723,0.3888423387704206,30,60
530,TAG(52:6_FA16:1)+NH4,1.0308418938001862,0.6930377931260658,30,60
531,TAG(55:5_FA18:2)+NH4,0.9130512397462766,0.20363945361190403,30,60
532,TAG(55:7_FA22:6)+NH4,1.1176574115674835,0.26912698866713763,30,60
533,DAG(16:0_16:1)+NH4,0.9831674501478392,0.744948183731079,30,60
534,DAG(14:0_20:0)+NH4,1.018131448530293,0.6621421705043679,30,60
535,DAG(16:1_18:0)+NH4,0.9863586332574549,0.7811063049636947,30,60
536,LPG(18:1)-H,0.9751321156858598,0.31423869472940935,30,60
537,LPS(20:4)-H,1.089150654651565,0.18418399474472957,30,60
538,PS(14:0_18:1)-H,0.984362026713694,0.6804806116899702,30,60
539,PC(16:0_20:5)+AcO,0.9638994050197152,0.5335804931732356,30,60
540,PC(18:0_22:4)+AcO,1.090925654073393,0.04669564161976083,30,60
541,PC(20:0_18:1)+AcO,1.0098048503929957,0.9345927591653268,30,60
542,PE(14:0_20:3)-H,1.0034870494341446,0.8939799808629015,30,60
543,PE(18:2_20:2)-H,0.9938268138039724,0.665238676860523,30,60
544,PE(P-14:0_18:1)-H,1.0060294177156637,0.8011093608228456,30,60
545,PG(14:0_20:5)-H,1.0069477701505223,0.833385627699911,30,60
546,CE(20:2)+H,1.0510734952949785,0.3763575563475836,30,60
547,CE(22:4)+H,1.065413174962424,0.22281652612602326,30,60
548,TAG(45:1_FA18:1)+NH4,0.9930456013334817,0.8988276056001436,30,60
549,TAG(52:5_FA22:5)+NH4,1.0793910024708644,0.316769722359068,30,60
550,TAG(52:6_FA20:5)+NH4,0.9481330517111046,0.4808837480605863,30,60
551,TAG(52:7_FA16:0)+NH4,0.9485685812327037,0.6753223759785494,30,60
552,LPI(22:6)-H,1.0521137853848608,0.18551390467708087,30,60
553,PC(18:1_22:4)+AcO,1.2623982132533482,0.0008696974403705253,30,60
554,CE(22:0)+H,0.9582485864055093,0.5742568847665731,30,60
555,TAG(50:5_FA18:2)+NH4,0.9859400014684282,0.8906660874256365,30,60
556,TAG(54:5_FA18:0)+NH4,1.0199861702579534,0.8204389445149673,30,60
557,TAG(54:5_FA18:3)+NH4,1.1572909751587102,0.19743092978624704,30,60
558,TAG(54:7_FA18:3)+NH4,1.149658945623639,0.16455320069032944,30,60
559,TAG(54:8_FA18:3)+NH4,1.0096899267650177,0.8746161758349348,30,60
560,LPS(16:1)-H,1.0442696212419207,,30,60
561,PS(14:0_14:0)-H,0.9854562525278042,0.7289370578381816,30,60
562,PS(18:2_18:3)-H,1.0260040256702403,0.5062336771092976,30,60
563,PC(14:0_18:2)+AcO,1.3884536345435081,0.010884920147699803,30,60
564,PE(P-16:0_16:0)-H,1.0175763063409413,0.8254071757626102,30,60
565,PG(20:0_20:2)-H,1.0275714278184545,0.14912274403377593,30,60
566,CE(22:1)+H,1.0062250308898422,0.9178235349666628,30,60
567,TAG(50:1_FA14:0)+NH4,1.001060601200767,0.9927755057855128,30,60
568,TAG(53:3_FA16:0)+NH4,1.0601104357761815,0.5763601592475309,30,60
569,TAG(58:7_FA22:5)+NH4,0.9844115694259014,0.8250868962175508,30,60
570,PS(18:1_22:5)-H,0.9808928988968213,0.7958810527219242,30,60
571,TAG(54:4_FA22:4)+NH4,1.2400164581385276,0.032703516852366915,30,60
572,TAG(54:5_FA16:1)+NH4,1.1028943754805907,0.4585833596206643,30,60
573,TAG(52:8_FA16:1)+NH4,1.054874594088413,0.48711483781021603,30,60
574,TAG(53:4_FA17:0)+NH4,1.1364140335675013,0.29588845549197806,30,60
575,DAG(16:0_18:3)+NH4,0.8859830811966704,0.1378325559449647,30,60
576,PC(18:2_22:6)+AcO,0.8460908832372108,0.1251232053444569,30,60
577,TAG(52:7_FA18:1)+NH4,0.8913971308610246,0.5383535960093568,30,60
578,TAG(56:3_FA18:1)+NH4,1.0192293614700159,0.841115531912908,30,60
579,PG(20:0_20:1)-H,1.0425950938943054,0.02911817549626925,30,60
580,TAG(50:4_FA18:3)+NH4,0.9212409294809202,0.39697203805681314,30,60
581,LPS(22:4)-H,0.9782746275374615,0.7135419435339883,30,60
582,LPG(22:5)-H,0.9893488000403885,0.6411518877157272,30,60
583,TAG(50:4_FA16:0)+NH4,1.109855285652541,0.27542983261314335,30,60
584,SM(22:0)+H,1.0093548448230727,0.8584259691159802,30,60
585,TAG(51:1_FA17:0)+NH4,0.8873187986586307,0.5634760141455714,30,60
586,PS(14:0_20:3)-H,1.0602119514751935,,30,60
587,PC(18:0_20:2)+AcO,1.4773290741832905,1.5150666521579838e-07,30,60
588,PC(18:0_22:5)+AcO,1.2167497357600834,0.05318511716983339,30,60
589,PG(20:0_20:5)-H,1.0261230331630904,,30,60
590,LPG(18:2)-H,0.9870308116627288,0.6188862870629966,30,60
591,PC(18:0_20:0)+AcO,1.0913939382701279,0.14831829074222316,30,60
592,PS(18:1_22:4)-H,0.9400833823358549,0.24235261074587788,30,60
593,PC(18:2_20:1)+AcO,0.7149362160018375,0.0004279348911397408,60,30
594,PC(20:0_16:1)+AcO,0.7367401863640475,4.0452608821916906e-06,60,30
595,PC(20:0_20:1)+AcO,0.8911125078385564,0.0030054687115031757,60,30
596,PC(14:0_20:1)+AcO,0.7611221797257199,0.0008368130005088175,60,30
597,PC(14:0_20:2)+AcO,0.8284327159131171,0.01954542204420178,60,30
598,PC(14:0_20:3)+AcO,0.6680013030368617,3.508975851290733e-05,60,30
599,PC(14:0_22:4)+AcO,0.5584316170150778,9.363898029564857e-05,60,30
600,PC(14:0_22:5)+AcO,0.7859672338537186,0.02331948774757091,60,30
601,PC(14:0_22:6)+AcO,0.657935754051368,0.01837826639281366,60,30
602,PC(18:0_18:3)+AcO,0.7270308463844447,9.329807763743212e-08,60,30
603,PC(18:0_20:5)+AcO,0.8216644416002309,0.005310003227602581,60,30
604,PC(18:0_22:6)+AcO,0.43367831893326503,3.513182424730559e-05,60,30
605,TAG(54:4_FA16:0)+NH4,0.8650290524255978,0.05627130777353496,60,30
606,TAG(58:7_FA18:1)+NH4,0.9839113255341521,0.8251398530612767,60,30
607,TAG(56:5_FA22:5)+NH4,0.9487943577047858,0.419969057159994,60,30
608,TAG(48:3_FA18:3)+NH4,0.9947291890627217,0.8943363335661969,30,60
609,TAG(50:4_FA18:1)+NH4,1.029277724013756,0.531165271601495,30,60
610,TAG(50:4_FA20:4)+NH4,1.0812649668336298,0.053691323994215306,30,60
611,TAG(52:1_FA18:0)+NH4,1.0154333107294102,0.6806288136616163,30,60
612,TAG(52:3_FA20:3)+NH4,1.030714949862713,0.42111079608558,30,60
613,TAG(53:4_FA16:0)+NH4,1.0689677245654177,0.081907697692099,30,60
614,TAG(54:3_FA16:0)+NH4,1.046853389010164,0.2668264503270342,30,60
615,TAG(54:3_FA18:1)+NH4,1.0398923420630897,0.3414481720304031,30,60
616,TAG(54:3_FA18:2)+NH4,1.0464421500621108,0.2616809175860332,30,60
617,TAG(54:3_FA20:2)+NH4,1.026314078926401,0.5615781746361239,30,60
618,TAG(54:3_FA20:3)+NH4,1.006053827760456,0.8718351365102699,30,60
619,TAG(54:4_FA20:2)+NH4,1.033528502836867,0.4059465204447361,30,60
620,TAG(54:5_FA20:3)+NH4,1.0008091833179378,0.9805278070169212,30,60
621,TAG(54:5_FA22:4)+NH4,1.0371367174554091,0.37123572762847445,30,60
622,TAG(54:6_FA20:5)+NH4,1.0486627485909032,0.1531359777032491,30,60
623,TAG(54:7_FA18:1)+NH4,1.0445309720470144,0.2848466191962072,30,60
624,TAG(54:7_FA22:5)+NH4,1.0748515328462216,0.0647545815094475,30,60
625,TAG(54:8_FA20:4)+NH4,1.045975945751552,0.3371424030836807,30,60
626,TAG(54:8_FA20:5)+NH4,1.0608719017849082,0.21236164338103408,30,60
627,TAG(55:5_FA20:4)+NH4,1.0283970749490092,0.47394324832654755,30,60
628,TAG(56:2_FA20:0)+NH4,1.0203888984625413,0.5801465714389267,30,60
629,TAG(56:3_FA20:0)+NH4,1.0238999304627976,0.5573098633915048,30,60
630,TAG(56:3_FA20:1)+NH4,1.0639745591295648,0.10890995135323371,30,60
631,TAG(56:4_FA16:0)+NH4,1.020249915042902,0.5288883921873839,30,60
632,TAG(56:4_FA18:0)+NH4,1.0392775593150378,0.3354692263071757,30,60
633,TAG(56:4_FA18:1)+NH4,1.0360560443476412,0.36327081834966835,30,60
634,TAG(56:4_FA20:1)+NH4,1.054639197603683,0.19877713648544992,30,60
635,TAG(56:4_FA20:3)+NH4,1.0286325150357067,0.4197567333016513,30,60
636,TAG(56:4_FA20:4)+NH4,1.0288113358751625,0.3689176295339196,30,60
637,TAG(56:4_FA22:4)+NH4,1.0492664054244616,0.27564708166625945,30,60
638,TAG(56:5_FA18:0)+NH4,1.03033586019772,0.38143398010417306,30,60
639,TAG(56:5_FA18:2)+NH4,1.0241872361405422,0.650519723421539,30,60
640,TAG(56:5_FA20:1)+NH4,1.0113919929371478,0.7730801525373017,30,60
641,TAG(56:5_FA20:3)+NH4,1.0281951465162869,0.4447927363501799,30,60
642,TAG(56:5_FA22:4)+NH4,1.0382810486032497,0.3285352766324986,30,60
643,TAG(56:6_FA16:0)+NH4,1.0261346916926424,0.47198555524229346,30,60
644,TAG(56:6_FA18:2)+NH4,1.0325586863435496,0.4808553918239199,30,60
645,TAG(56:6_FA20:2)+NH4,1.0571853940703506,0.1704821201792348,30,60
646,TAG(56:6_FA20:3)+NH4,1.0046167770885914,0.9235803731220407,30,60
647,TAG(56:6_FA20:5)+NH4,1.018772795726983,0.47220264521543254,30,60
648,TAG(56:6_FA22:4)+NH4,1.058439969485346,0.13082516433718405,30,60
649,TAG(56:7_FA18:2)+NH4,1.0400615246471108,0.2705236807853864,30,60
650,TAG(56:7_FA20:5)+NH4,0.9997576058812964,0.9943920656856472,30,60
651,TAG(56:8_FA20:5)+NH4,1.0267527634660862,0.5303196383877089,30,60
652,TAG(56:8_FA22:5)+NH4,1.033693127881847,0.4672981158135613,30,60
653,TAG(56:9_FA20:5)+NH4,1.0467966625807519,0.2570953615361225,30,60
654,TAG(57:3_FA18:2)+NH4,1.0533511884002815,0.17885875346800267,30,60
655,TAG(58:10_FA18:2)+NH4,1.0158150663056142,0.7038766370388674,30,60
656,TAG(58:10_FA20:5)+NH4,1.0178166384102019,0.6286846779605468,30,60
657,TAG(58:10_FA22:5)+NH4,1.0299526299096353,0.3769725312538599,30,60
658,TAG(58:5_FA18:1)+NH4,1.0222495438067412,0.4927762772266231,30,60
659,TAG(58:6_FA16:0)+NH4,1.0204468523912984,0.5615882290894991,30,60
660,TAG(58:6_FA18:0)+NH4,1.0115338253237125,0.7094944228030293,30,60
661,TAG(58:6_FA18:1)+NH4,1.0423103305197585,0.25235677031859094,30,60
662,TAG(58:6_FA20:4)+NH4,1.0430543113257928,0.2172296995293455,30,60
663,TAG(58:7_FA16:0)+NH4,1.0192584551919477,0.605819212507908,30,60
664,TAG(58:7_FA18:0)+NH4,1.0422391848317536,0.2944952199017027,30,60
665,TAG(58:7_FA22:4)+NH4,1.0600028444659497,0.12490899125354571,30,60
666,TAG(58:8_FA18:2)+NH4,1.0240202439920345,0.6017167455506597,30,60
667,TAG(58:8_FA20:3)+NH4,1.024016088397826,0.5489761486868502,30,60
668,TAG(58:9_FA18:1)+NH4,1.0219828412546146,0.6046198712866935,30,60
669,TAG(58:9_FA18:2)+NH4,1.0359544121252893,0.3705510953770952,30,60
670,TAG(58:9_FA22:5)+NH4,1.0316145943490556,0.41665018632967754,30,60
671,LPG(16:1)-H,1.0007838681864172,0.9290876445033727,30,60
672,LPG(18:3)-H,0.9908950928137008,0.37149433542055643,30,60
673,LPG(20:0)-H,0.9968386327155958,0.6824093558956904,30,60
674,LPG(20:1)-H,1.0011422073832494,0.8996857874762649,30,60
675,LPG(20:2)-H,1.0003037501219414,0.9674685657608932,30,60
676,LPG(20:3)-H,0.998169988204386,0.7831770025816421,30,60
677,LPG(20:4)-H,1.0047558410534048,0.5078279780640751,30,60
678,LPG(22:4)-H,1.001189087828914,0.8608892180311184,30,60
679,LPG(22:6)-H,1.0086944768963833,0.31579077020370677,30,60
680,PI(14:0_22:4)-H,0.9937964915250743,0.6683807856417763,30,60
681,PI(14:0_22:5)-H,1.0024251215802316,0.8825792791521412,30,60
682,PI(14:0_22:6)-H,1.0092326069669606,0.5556097614261377,30,60
683,PI(18:0_20:0)-H,1.0025399195493965,0.8395942380341259,30,60
684,PS(16:0_16:0)-H,0.9883801564396847,0.4529494809570359,30,60
685,PS(16:0_16:1)-H,0.9898774227785694,0.525133149630987,30,60
686,PS(16:0_18:1)-H,0.9994982467853388,0.9714671229516805,30,60
687,PS(16:0_18:2)-H,0.981989590141939,0.2257680301859206,30,60
688,PS(16:0_20:2)-H,0.9672972281077667,0.07670948823196669,30,60
689,PS(16:0_20:3)-H,0.9600175140478722,0.0023109950844148563,30,60
690,PS(18:1_18:2)-H,0.976359210815568,0.12704507226125875,30,60
691,PS(18:1_18:3)-H,0.9897611095368792,0.644130161031524,30,60
692,PS(18:1_20:1)-H,1.0021957867966642,0.8883705158151824,30,60
693,PS(18:1_20:3)-H,0.9831286003847699,0.3207886137441858,30,60
694,PS(18:1_20:5)-H,0.9785716883414021,0.21336844402381916,30,60
695,PS(18:2_16:1)-H,0.9834117382242762,0.16546427218179774,30,60
696,PS(20:0_18:1)-H,0.9956367244724108,0.7564945706634374,30,60
697,PC(20:0_20:3)+AcO,1.0174937027890794,0.09548526447885171,30,60
698,PC(20:0_20:4)+AcO,1.0240020884339662,0.046502840429651277,30,60
699,PC(20:0_22:4)+AcO,1.0275362372527104,0.004896266813764123,30,60
700,PC(20:0_22:5)+AcO,1.0313909680288529,0.004665747942308897,30,60
701,PC(20:0_22:6)+AcO,1.034789988198909,0.0050329928599275086,30,60
702,PE(18:0_16:0)-H,0.9718659097857164,0.06983504197086558,30,60
703,PE(18:2_22:4)-H,0.9770330843983878,0.08654665438795686,30,60
704,PE(18:2_22:5)-H,0.9862566725723214,0.4228366575743132,30,60
705,PE(O-16:0_22:5)-H,0.9848059988006422,0.24131499790336633,30,60
706,PE(P-18:1_18:3)-H,0.9919201756871195,0.5769707283794272,30,60
